"GEOID";"NAME";"geometry"
"12";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"13";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"14";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"15";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"16";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"17";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"18";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"19";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"20";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"21";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"22";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"23";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"24";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"25";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"26";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"27";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"28";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"29";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"30";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"31";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"32";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"33";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"34";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"35";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"36";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"37";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"38";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"39";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"40";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"41";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"42";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"43";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"44";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"45";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"46";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"47";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"48";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"49";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"50";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"51";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
"52";"44007001100";"Census Tract 11, Providence County, Rhode Island";list(list(c(-71.43177, -71.430367, -71.426208, -71.420959, -71.420349, -71.420357, -71.420357, -71.419525, -71.418544, -71.420174, -71.421789, -71.422264, -71.422333, -71.428406, -71.430305, -71.430481, -71.430664, -71.431221, -71.43177, 41.820683, 41.820797, 41.822487, 41.822075, 41.821968, 41.821892, 41.821411, 41.81979, 41.818923, 41.818222, 41.817517, 41.817169, 41.817413, 41.816917, 41.816708, 41.816689, 41.817661, 41.819363, 41.820683)))
